Exploration_task0 Actions Max,Epoch Time (s),_task0 Returns Min,Policy log std Mean,VF Loss,Policy mu Std,V Predictions Max,R Predictions Min,R Predictions Max,(Previous) Eval Time (s),AverageReturn__task0,R Predictions Std,_task0 Rewards Mean,Policy Loss,_task0 Actions Max,KL Loss,Number of rollouts total,Exploration_task0 Actions Std,_task0 Rewards Max,Q Predictions Min,Policy log std Min,Z variance train,Log Pis Max,Num Paths,_task0 Rewards Min,_task0 Actions Std,Number of env steps total,Total Train Time (s),Z mean train,Q Predictions Mean,QF Loss,Policy mu Mean,_task0 Actions Min,V Predictions Mean,Log Pis Mean,Log Pis Min,Exploration_task0 Returns Max,AverageReturn_all_train_tasks,Exploration_task0 Returns Std,R Predictions Mean,Number of train steps total,Exploration_task0 Returns Mean,Log Pis Std,Exploration_task0 Rewards Max,Q Predictions Std,Policy log std Std,_task0 Rewards Std,Epoch,Policy mu Max,V Predictions Min,Q Predictions Max,_task0 Actions Mean,Policy log std Max,Train Time (s),Sample Time (s),Exploration_task0 Actions Min,RF Loss,_task0 Returns Max,Exploration_task0 Rewards Mean,Exploration_task0 Rewards Min,Exploration_task0 Returns Min,_task0 Returns Mean,Exploration_task0 Rewards Std,V Predictions Std,Exploration_task0 Actions Mean,_task0 Returns Std,KL Divergence,AverageReturn_all_test_tasks,Policy mu Min
1.0,232.5223205609218,-107.386041759,-0.572954,2.10476e+07,30.4811,969824.0,-15.3016,19437.5,25.613047684004414,28172.9760916,3343.49,187.819840611,-234960.0,1.0,8.656074896862265e-06,91119,0.898311,2228.06359925,-926.152,-6.44833,1.00003,59.9036,363,-0.922585923505,0.84679,12551000,58335.10092635451,0.000838006,232428.0,2.118e+09,-1.56321,-1.0,232459.0,26.1141,-0.794972,2693839.59757,24701.6731794,521250.108508,1636.83,251000,227984.839483,12.3434,23000.6533847,337971.0,1.40235,425.124520107,250,186.773,-2422.88,979898.0,0.0958215,2.0,100.39420601900201,106.51506685791537,-1.0,122721.0,237570.268322,1504.69994059,-10.0405644704,-1284.40484049,28172.9760916,3780.92641657,337801.0,0.00699775,60019.984079,8.656074351165444e-05,28172.9760916,-233.799
1.0,231.3565307919489,-109.776503453,-0.522948,1.13787e+07,28.1898,973429.0,-85.999,19465.5,25.515146381992963,17577.1208353,4030.38,117.180805569,-243019.0,1.0,1.677310501690954e-05,91482,0.87941,1653.2342844,-1019.47,-8.01175,1.00006,56.9756,363,-0.868975576285,0.860731,12601000,58566.53959608944,0.00121019,238796.0,8.0898e+08,-3.51479,-1.0,241620.0,26.5579,-6.75103,2369119.42425,12087.1458302,620233.345123,1971.96,252000,318917.834723,12.2845,21156.384179,341213.0,1.4705,232.894566233,251,146.848,-971.286,972600.0,-0.00756731,2.0,99.3001611459913,106.54122326396464,-1.0,258685.0,110207.799316,2104.85770917,-9.09933978814,-1324.11080543,17577.1208353,4410.26836421,344528.0,0.0184552,31250.4732827,0.0001677310501690954,17577.1208353,-217.443
1.0,232.49775011993188,-100.450268112,-0.608953,2.37452e+07,27.6172,974768.0,-174.624,21817.1,25.59945281399996,37400.9092587,4072.54,249.339395058,-240905.0,1.0,4.77153162137256e-06,91845,0.902558,1846.42080863,-134.128,-6.29539,1.00023,57.1304,363,-0.756626922928,0.856344,12651000,58799.002361397404,0.000578296,237454.0,1.09866e+09,-3.30667,-1.0,238741.0,26.9616,-5.57036,2702246.33072,21489.2848647,421948.867127,1675.85,253000,207698.221854,12.6753,23166.0711971,342600.0,1.45209,426.491752708,252,157.417,-64.7434,975886.0,-0.104108,2.0,100.50869955300004,106.38959775293188,-1.0,180653.0,190944.865987,1370.80826423,-10.0234345903,-1717.00857061,37400.9092587,3026.99413843,343926.0,0.047614,60306.7224044,4.77153153042309e-05,37400.9092587,-207.248
1.0,232.86305304802954,-103.592775006,-0.574295,1.09165e+07,29.1229,985890.0,-256.927,20130.6,25.567030853009783,28901.7598051,3763.33,192.6783987,-240889.0,1.0,4.315530077292351e-06,92208,0.916185,1982.81680809,-1192.13,-6.35122,0.99969,56.3716,363,-0.919849093793,0.84862,12701000,59031.99287672942,0.000395781,239198.0,2.56395e+09,-3.1619,-1.0,242344.0,26.7985,-0.681153,2589930.74326,6655.85214263,392465.963928,1681.25,254000,148692.165025,12.5746,23040.3515209,339017.0,1.3875,375.870774353,253,176.793,-1186.66,980066.0,0.0935993,2.0,100.6681906790036,106.62783151601616,-1.0,117895.0,206906.246228,981.368289163,-11.8377530595,-1374.71270675,28901.7598051,2819.42374872,342884.0,0.0617513,53046.1146,4.315530168241821e-05,28901.7598051,-211.825
1.0,232.75383359396074,-102.174391699,-0.582511,9.4777e+06,26.6944,987800.0,-71.032,22229.4,25.6958476180007,46314.6967544,4046.89,308.764645029,-239896.0,1.0,5.661766863340745e-06,92571,0.912326,2079.78735714,-1507.11,-6.76387,1.00029,55.3372,363,-1.00624876224,0.86474,12751000,59264.48149036837,0.00072177,237792.0,2.61816e+09,-2.93491,-1.0,241126.0,26.7673,-6.61478,2523783.50417,4620.64934056,566791.784289,1542.28,255000,209864.941205,12.7172,23050.5531981,342551.0,1.40012,566.606608111,254,147.557,-2572.1,983313.0,-0.0133692,2.0,100.33431150999968,106.72367446596036,-1.0,539081.0,211661.719771,1385.10861195,-10.51134317,-1413.94217005,46314.6967544,4053.49791177,347107.0,0.106779,79888.3439029,5.6617667723912746e-05,46314.6967544,-194.631
1.0,231.63702348902007,-103.760617596,-0.522267,2.7585e+07,28.8056,987553.0,-121.002,21468.6,25.43281096300052,34119.1228411,3252.06,227.460818941,-235786.0,1.0,9.362833225168288e-06,92934,0.904906,2302.75728667,-420.657,-7.88524,1.00011,56.0775,363,-0.837820768283,0.850587,12801000,59496.4417667074,0.0009753,232007.0,8.56874e+08,-3.3923,-1.0,233124.0,26.1898,-6.24735,2828621.97345,25450.8845709,496548.819645,1345.36,256000,227528.083241,13.1368,23033.7662375,338614.0,1.4432,493.025477619,255,154.869,-1210.65,993234.0,0.071915,2.0,99.59256495500449,106.61164757101506,-1.0,150486.0,211629.468829,1501.68534939,-10.6155922059,-1551.87199632,34119.1228411,3541.25235041,339978.0,0.0531784,69648.2934508,9.362833225168288e-05,34119.1228411,-206.298
1.0,232.2741920289991,-109.08414277,-0.595592,1.77603e+07,27.383,994180.0,-58.006,17583.3,25.758598468994023,8433.46096575,2516.5,56.223073105,-241198.0,1.0,6.0541769926203415e-06,93297,0.879855,1435.12529991,-345.208,-9.14095,0.999777,56.3958,363,-1.03277746113,0.907042,12851000,59728.68924098338,0.000772077,237858.0,2.83417e+09,-2.49357,-1.0,243383.0,26.2473,-1.25511,2299336.54159,32331.4053003,527887.912093,1225.73,257000,251719.491648,12.8115,23010.7747344,339251.0,1.39783,197.523977257,256,158.534,-372.552,983094.0,0.0409046,2.0,99.8119508719974,106.70364268800768,-1.0,91471.7,123429.170697,1661.34864488,-11.2232415229,-1452.63900187,8433.46096575,3786.95804768,345724.0,0.0120755,28482.5844759,6.0541769926203415e-05,8433.46096575,-204.305
1.0,232.8016577981034,-119.224892862,-0.606148,1.7707e+07,26.4906,991330.0,-69.1669,19608.8,25.73350386900711,22334.8784338,2939.16,148.899189559,-237486.0,1.0,1.0045681847259402e-05,93660,0.896123,1595.16814695,-1555.72,-9.06134,0.99993,59.1683,363,-1.05047084417,0.880813,12901000,59961.3976824625,0.000815779,234490.0,1.7321e+09,-3.82895,-1.0,235277.0,26.5239,-0.836677,2291968.51466,2612.72029912,330367.631568,1338.16,258000,150875.614343,13.1647,22728.5345442,340790.0,1.3892,340.776258984,257,148.24,-2773.66,995967.0,0.114529,2.0,100.48401838500286,106.58413554409344,-1.0,182653.0,161106.72521,995.779054664,-11.3224614705,-1538.43647018,22334.8784338,2408.41738973,341600.0,0.0187192,49048.767198,0.00010045681847259402,22334.8784338,-199.743
1.0,232.35798135996447,-98.0004431491,-0.623866,1.35917e+07,28.8362,997440.0,-146.028,16579.7,25.642214926003362,6841.11836893,3013.28,45.6074557929,-243177.0,1.0,2.4231819679698674e-06,94023,0.883047,835.764839217,-1010.78,-6.3989,0.999194,59.5428,363,-1.00108204239,0.924707,12951000,60193.71411577247,0.0001539,240704.0,1.27927e+09,-4.07451,-1.0,241286.0,25.8209,-1.00707,2417666.88419,8717.45260964,549184.145183,1211.09,259000,268058.675023,13.3892,22920.0702157,346205.0,1.38803,143.700345953,258,163.124,-961.571,1.00081e+06,0.0349202,2.0,100.17945913699805,106.53630729696306,-1.0,54950.8,89688.2180066,1769.18725515,-10.4853497405,-1362.77428666,6841.11836893,3944.29766519,346643.0,0.0341284,20737.9345372,2.4231820134446025e-05,6841.11836893,-206.986
1.0,232.21128671096812,-110.859097121,-0.647682,1.90578e+07,25.6789,1.01067e+06,-63.4583,18132.4,25.60298091599543,17798.3297126,3768.89,118.655531417,-244498.0,1.0,1.471735322411405e-05,94386,0.90458,1048.98507358,369.645,-8.12089,0.999125,56.8988,363,-0.907164987692,0.898727,13001000,60425.93916522343,0.000736401,243495.0,2.27593e+09,-2.18222,-1.0,246741.0,26.1589,-2.59808,2192502.72854,37796.0635467,434834.998491,1641.72,260000,188094.073001,13.7425,22438.8533824,344603.0,1.40473,239.729308693,259,161.616,204.722,1.00485e+06,0.0692909,2.0,99.97710632599774,106.63119946897496,-1.0,330442.0,109256.803875,1241.42088181,-11.8160810841,-1204.76721093,17798.3297126,3142.76359172,348678.0,0.038985,33849.7782998,0.0001471735304221511,17798.3297126,-186.6
1.0,232.3560061790049,-122.256753622,-0.666203,3.23659e+06,24.7377,1.00604e+06,-71.5195,18466.9,25.619438387002447,18222.6365914,4045.0,121.484243943,-242731.0,1.0,7.284309049282456e-06,94749,0.911471,2049.5726664,-1054.61,-7.47829,0.999915,59.6364,363,-1.05055410262,0.884678,13051000,60658.15138270642,0.000882015,240544.0,2.93329e+09,-2.41396,-1.0,242424.0,25.8032,-4.99005,2789910.12758,1673.47720342,452556.938549,2045.73,261000,195755.527287,13.6044,23090.764915,345168.0,1.41419,349.124061425,260,141.776,-2010.41,1.01274e+06,0.0283453,2.0,99.45640678200289,107.28016100999957,-1.0,294031.0,174840.211172,1291.98648009,-11.9775713426,-1724.67427084,18222.6365914,3253.71104547,347262.0,0.0654615,48542.4730272,7.284308958332986e-05,18222.6365914,-181.914
1.0,231.61712807492586,-98.7308638118,-0.622386,1.8822e+07,26.1958,1.01477e+06,-56.6942,23654.2,25.47770165799011,50919.2537198,4489.39,339.461691465,-242259.0,1.0,1.8458646081853658e-05,95112,0.895747,2105.57923457,-1051.43,-7.71347,0.999715,61.7619,363,-0.913135521912,0.88116,13101000,60889.83554166935,0.00103401,240191.0,2.50609e+09,-3.39057,-1.0,244517.0,25.3177,-0.750414,2615559.89318,9482.90693078,481189.206015,2041.48,262000,214171.185937,13.3792,23056.3639452,344139.0,1.38309,569.692700747,261,141.234,-1110.1,1.01008e+06,0.0679173,2.0,99.5937909570057,106.54563545993005,-1.0,417139.0,244986.330101,1413.52982719,-10.5046236966,-1327.9831258,50919.2537198,3427.96622346,349339.0,0.0307642,80812.6876144,0.00018458646081853658,50919.2537198,-194.273
1.0,231.57066948602733,-123.715873537,-0.673034,1.22864e+07,26.7296,1.01644e+06,-41.2841,14754.3,25.546238252994954,13824.1384121,1986.76,92.160922747,-252733.0,1.0,4.841585337089782e-07,95475,0.874752,665.051797899,-943.998,-8.1824,0.999492,64.3486,363,-1.050618723,0.934362,13151000,61121.3245050424,0.000148733,249465.0,1.98864e+09,-3.28817,-1.0,254149.0,26.2547,-3.22672,2565776.63669,25821.3321073,655261.191638,770.197,263000,296836.175739,13.8838,23173.8508313,347562.0,1.43393,183.606660255,262,137.638,-1076.1,1.01051e+06,0.0905566,2.0,99.42101830500178,106.6034129280306,-1.0,53088.8,75241.6742836,1959.11875988,-11.5122378257,-1436.46776791,13824.1384121,4665.36776912,353448.0,0.0984768,26227.157017,4.841584996029269e-06,13824.1384121,-182.627
1.0,232.64005246496527,-103.280997023,-0.675813,1.96156e+07,24.1859,1.00523e+06,-213.554,19878.9,25.46655976701004,24779.7264682,3696.13,165.198176455,-240350.0,1.0,2.810315436363453e-06,95838,0.91277,2193.07706446,-944.151,-9.17086,1.00058,56.9474,363,-0.941078310946,0.892764,13201000,61353.853912929364,0.000410239,237569.0,2.89257e+09,-3.30194,-1.0,238029.0,24.5522,-3.7268,2540427.4074,40924.1204789,473300.767461,1771.42,264000,220439.502166,13.5392,22765.017263,338914.0,1.36345,448.153582851,263,130.65,-1958.16,1.00959e+06,0.0616676,2.0,100.80142694000097,106.37206575795426,-1.0,940241.0,254004.539136,1454.90071429,-11.8699391349,-1590.01021025,24779.7264682,3406.34289771,339123.0,0.0651778,64117.2334778,2.810315345413983e-05,24779.7264682,-179.723
1.0,230.46429509299924,-107.061871196,-0.662783,8.57563e+06,27.6814,1.01823e+06,-212.557,20082.6,25.35823988300399,20630.2885673,3438.45,137.535257115,-239769.0,1.0,2.4699227196833817e-06,96201,0.907121,1984.81112786,-1261.16,-9.51797,0.999089,57.8065,363,-0.980534361794,0.862554,13251000,61584.12125425038,0.000325746,237282.0,2.70193e+09,-2.65882,-1.0,240942.0,24.7734,-3.54862,2568760.03449,21081.3436158,474942.504828,1211.98,265000,199586.773483,13.6339,23125.3968867,341158.0,1.39964,392.095889056,264,143.745,-1023.65,1.0026e+06,0.0300994,2.0,99.2461805040075,105.85987470598775,-1.0,146885.0,211098.783166,1317.27270499,-11.5217038754,-1720.27452338,20630.2885673,3357.75366216,345706.0,0.0435522,55994.2773314,2.4699227651581168e-05,20630.2885673,-202.337
1.0,229.27493807001156,-95.3112296976,-0.671938,1.77655e+07,26.0031,1.01191e+06,-232.207,20918.1,25.163086218992248,7315.16979807,3790.26,48.7677986538,-257331.0,1.0,2.2217420792003395e-06,96564,0.884398,1129.4362963,-525.44,-9.65704,0.999799,58.8154,363,-0.82739093908,0.9039,13301000,61813.339794849395,0.000412086,254849.0,3.60705e+09,-4.30194,-1.0,255245.0,25.9015,-1.45806,2837346.49707,12378.4762227,652688.18305,1665.66,266000,298260.506335,13.7205,23188.0975199,357045.0,1.43583,143.448923388,265,148.102,-757.04,1.0226e+06,0.0959467,2.0,98.35741259100905,105.75443926001026,-1.0,196444.0,72303.3948306,1968.51934181,-11.1793115574,-1274.35149628,7315.16979807,4623.64201092,357350.0,0.025827,20071.72005,2.2217420337256044e-05,7315.16979807,-190.012
1.0,229.21215722008492,-118.445863672,-0.595869,5.15098e+06,27.9571,1.01401e+06,-80.6082,18016.3,25.109458045990323,28779.933469,2884.66,191.866223127,-240007.0,1.0,2.1920875497016823e-06,96927,0.880243,1968.82693881,-785.686,-8.05318,1.00064,57.5608,363,-0.968871763366,0.883322,13351000,62042.895070675484,0.000299006,237047.0,2.30186e+09,-2.91708,-1.0,239216.0,25.0388,-2.08661,2238958.34195,12095.0856309,544518.848639,1244.73,267000,254492.872306,13.7109,21131.486404,338845.0,1.41487,491.016297936,266,164.43,-845.699,1.01275e+06,0.0621353,2.0,98.92741085600574,105.17528831808886,-1.0,176894.0,206115.669066,1679.65295722,-10.9258958588,-1305.01682458,28779.933469,3906.1658271,341354.0,-0.010034,69851.7616005,2.192087413277477e-05,28779.933469,-205.026
1.0,231.06941888897563,-100.501164417,-0.576351,3.16755e+06,29.6199,1.01366e+06,-61.6774,22351.8,25.4542004870018,15877.5249064,4030.42,105.850166043,-238429.0,1.0,1.4138579899736214e-05,97290,0.90746,1130.13536625,-800.183,-8.80889,1.00025,57.6293,363,-0.869835842509,0.906659,13401000,62273.868567610494,0.0010171,235941.0,3.11123e+09,-3.61597,-1.0,238162.0,24.1523,-5.76023,2700216.05409,17775.9411279,461708.094528,1716.45,268000,212833.325759,14.2418,22853.2589804,339677.0,1.44114,256.92104592,267,140.687,-822.973,1.01694e+06,-0.0191202,2.0,99.59362545299518,106.02159294897865,-1.0,213943.0,133463.75418,1404.69995001,-11.1796365191,-1380.3699718,15877.5249064,3301.0481496,342671.0,0.0248684,36265.3502275,0.00014138579717837274,15877.5249064,-191.023
1.0,232.6227340059413,-104.902773776,-0.584751,6.69428e+06,28.3268,1.02557e+06,-98.2987,15444.5,25.36035819099925,16627.7873283,2859.89,110.851915522,-249560.0,1.0,1.3363238622332574e-06,97653,0.897188,1557.68807428,-570.0,-8.88551,0.999714,58.1021,363,-0.87392362575,0.901889,13451000,62506.57275671241,0.000392467,246418.0,2.11334e+09,-4.76791,-1.0,249777.0,24.9348,-1.81455,2006637.89632,32667.7715842,470200.719016,1051.17,269000,206556.991369,13.8732,20616.3010628,352094.0,1.38712,308.878275044,268,132.664,-704.15,1.02349e+06,0.0208584,2.0,100.71210218500346,106.5502736299386,-1.0,72383.6,171738.528414,1363.27614303,-10.49582301,-1479.65780432,16627.7873283,3364.87437408,356428.0,0.0383322,44668.1608432,1.3363238394958898e-05,16627.7873283,-184.338
1.0,232.58545777706604,-108.793421073,-0.640699,8.24531e+06,26.2413,1.02042e+06,-110.814,15889.5,25.44400553200103,16998.1953789,3054.16,113.321302526,-253617.0,1.0,3.256721583966282e-06,98016,0.870681,1037.71411534,-878.366,-7.74915,0.998954,59.8448,363,-0.879955053261,0.853723,13501000,62739.50298332647,0.000266228,252129.0,4.18149e+09,-3.64443,-1.0,254867.0,25.3421,-4.09604,2102946.82929,28465.6280888,443251.716827,1408.34,270000,208662.31947,14.1044,21905.1639195,357509.0,1.39086,191.799734554,269,114.535,-875.88,1.02433e+06,0.00280979,2.0,100.57105898699956,106.57039325806545,-1.0,373666.0,75328.666575,1377.1713085,-10.4994851996,-1528.70361576,16998.1953789,3151.11862364,360830.0,-0.0282239,26530.5893657,3.256721538491547e-05,16998.1953789,-181.467
1.0,232.31354936698335,-117.465167218,-0.682876,1.00297e+07,26.6429,1.01876e+06,-180.304,17431.8,25.79124408798816,2345.51780621,3286.97,15.6367853748,-238339.0,1.0,6.207670139701804e-06,98379,0.882553,409.508241138,-4.60825,-7.12116,1.00004,60.3895,363,-0.89929309723,0.875796,13551000,62971.54807236347,0.000604528,235769.0,8.55496e+08,-3.86008,-1.0,237050.0,25.0679,-2.69345,2092460.14595,27729.7280418,496618.53178,1501.41,271000,238145.344497,14.1912,22828.0503731,343168.0,1.37854,57.4468785854,270,108.476,-274.533,1.01833e+06,-0.0164206,2.0,99.72047516099701,106.80183011799818,-1.0,100288.0,21610.1421916,1571.75927368,-12.728230866,-1570.93029925,2345.51780621,3578.17302812,344673.0,-0.0262527,5993.06323145,6.207670230651274e-05,2345.51780621,-182.968
1.0,232.95043454307597,-105.162443566,-0.655543,4.37847e+06,27.6293,1.01791e+06,-75.4797,21543.4,25.524419378009043,11879.1048695,3190.19,79.1940324636,-235637.0,1.0,4.803176125278696e-06,98742,0.897701,1019.19740016,-396.437,-7.38828,0.999963,58.1752,363,-0.867891231792,0.889847,13601000,63204.53916368456,0.000597584,233022.0,1.09357e+09,-4.25591,-1.0,235510.0,24.5956,-3.00977,2510344.89458,31172.5585382,599044.599969,1323.33,272000,277898.075667,14.1846,22705.4377511,348259.0,1.3706,215.396908152,271,129.921,-440.151,1.02439e+06,-0.0724014,2.0,100.6466133310023,106.77940183406463,-1.0,126598.0,122312.373863,1834.1272994,-11.2113465044,-1279.1298577,11879.1048695,4244.48969194,351103.0,0.00651967,31337.9037275,4.8031761252786964e-05,11879.1048695,-187.76
1.0,232.10339068894973,-108.013978011,-0.55521,1.19135e+07,30.6513,1.01074e+06,-78.8087,17873.8,25.568153031999827,27625.5553922,3100.89,184.170369281,-254827.0,1.0,7.262883059411251e-07,99105,0.912286,2135.80104008,-8128.24,-7.00084,1.00021,57.3936,363,-1.00215990167,0.862925,13651000,63436.945297901504,0.000252931,251785.0,1.61677e+09,-5.577,-1.0,254262.0,25.5559,-4.59593,2502086.06797,17114.3827026,402965.232834,1438.94,273000,138551.690537,14.3444,22857.9564027,356071.0,1.39657,392.786589083,272,127.2,-2245.56,1.01816e+06,-0.0416676,2.0,99.86094397699344,106.67429367995646,-1.0,127722.0,201383.63399,914.441157543,-11.1298426859,-1852.6294604,27625.5553922,2898.09436406,358230.0,-0.0417008,56133.363961,7.262882718350738e-06,27625.5553922,-205.369
1.0,232.85794163803803,-108.112875592,-0.591084,1.57809e+07,28.9788,1.02045e+06,-147.797,20420.0,25.87238203101151,26402.8359671,3906.25,176.018906447,-232280.0,1.0,3.147909637846169e-06,99468,0.879665,1626.31301826,-211.171,-6.13653,0.999886,59.9395,363,-0.84145386428,0.851979,13701000,63669.59589529455,0.00058595,229633.0,1.08988e+09,-5.47059,-1.0,234296.0,25.0637,-3.67882,2536402.26256,2833.77790637,564680.804382,1583.15,274000,272462.504822,14.457,23079.3657795,340966.0,1.33109,360.923455365,273,151.458,-579.504,1.01747e+06,0.0120556,2.0,100.17329768500349,106.81226192202303,-1.0,280003.0,186740.508899,1798.25253183,-10.505877664,-1297.54803168,26402.8359671,4000.18932101,346671.0,-0.0485777,51762.6884549,3.147909592371434e-05,26402.8359671,-206.625
1.0,231.98886029591085,-110.846398418,-0.563568,2.65915e+07,29.9777,1.01579e+06,-156.17,17986.0,25.667042728993692,19079.2320078,3136.94,127.194880052,-248016.0,1.0,9.376729394716676e-06,99831,0.900896,1158.5549373,-79.8967,-8.09735,1.00011,56.9912,363,-0.882284751559,0.831906,13751000,63901.35316010748,0.000622961,245054.0,1.40152e+09,-6.15866,-1.0,245041.0,25.5518,-2.93519,2635133.51069,31001.1835441,403885.783784,1175.16,275000,178784.282126,14.6436,22653.4352969,351269.0,1.37698,264.100491404,274,147.298,8.22076,1.02162e+06,-0.0477462,2.0,99.31352874799632,107.00828881892085,-1.0,197433.0,138020.68954,1179.97626203,-10.9160894136,-1754.11030739,19079.2320078,2845.41543944,351377.0,0.0156753,37311.4355798,9.376728849019855e-05,19079.2320078,-206.634
1.0,232.41241354495287,-127.708495644,-0.642607,2.15959e+07,28.8861,1.0144e+06,-245.077,15248.5,25.437574458992458,21362.5814633,2410.03,142.417209756,-253291.0,1.0,3.772521210976265e-07,100194,0.903919,1572.0219806,127.776,-6.89703,1.00005,58.1542,363,-1.03557588308,0.921678,13801000,64133.657667029416,0.000172563,249989.0,1.67422e+09,-4.30632,-1.0,250699.0,26.6956,-4.29815,2555740.89568,11651.1606955,432042.953517,854.083,276000,158976.638977,14.594,23146.3594622,356482.0,1.42123,347.920528921,275,124.972,115.966,1.02206e+06,0.0242018,2.0,100.34342756299884,106.63141152296157,-1.0,43691.6,166227.041716,1049.24581725,-11.4575620943,-1472.3303009,21362.5814633,3084.30645836,357095.0,-0.0222024,50022.8229977,3.7725210404460086e-06,21362.5814633,-205.234
1.0,230.73126275297545,-95.5148148513,-0.569989,1.45207e+07,26.4998,1.0197e+06,-76.9126,15582.8,25.331803989000036,13637.0113016,2894.76,90.9134086776,-245854.0,1.0,1.1053131174776354e-06,100557,0.889396,1435.27860046,72.0723,-11.3004,0.999982,57.9201,363,-0.906740274014,0.856563,13851000,64364.522066551406,0.000283707,242843.0,1.24836e+09,-4.55729,-1.0,244129.0,26.161,-5.13671,2577151.443,47386.5557494,421720.451549,1324.78,277000,186354.330905,14.8782,22550.5139148,351078.0,1.39625,199.056279569,276,137.871,159.735,1.02078e+06,0.0386803,2.0,99.0007898240001,106.39866893997532,-1.0,137076.0,86155.9664588,1229.93858398,-11.2904173359,-1496.78931495,13637.0113016,3024.60822644,352516.0,-0.0335492,27463.3048257,1.1053130947402678e-05,13637.0113016,-174.301
1.0,233.15790020600252,-104.639616946,-0.513764,8.91601e+06,29.4863,1.02255e+06,-90.9678,21108.4,25.46778025198728,17341.1307166,3142.31,115.607538111,-254965.0,1.0,1.1141303730255459e-05,100920,0.907147,1995.32333303,-3294.31,-8.58196,1.00008,57.9613,363,-0.873570969153,0.868678,13901000,64597.73935750143,0.00076692,252042.0,1.88506e+09,-5.10181,-1.0,253582.0,26.1352,-2.81462,2766309.46119,28526.7889479,351860.176058,1195.2,278000,153557.158962,14.6947,23091.3667438,352897.0,1.4017,352.869780516,277,141.99,-2914.94,1.0253e+06,-0.0822272,2.0,100.48394613800338,107.20617381601187,-1.0,134366.0,217857.153179,1013.47724915,-10.6522771562,-1297.63733179,17341.1307166,2529.18198854,354646.0,-0.018497,50180.7788721,0.00011141303548356518,17341.1307166,-185.527
1.0,231.88760742101294,-107.560382033,-0.456987,9.6446e+06,26.9814,1.02004e+06,-445.195,11644.9,25.529363534005824,5912.36643812,2405.24,39.4157762542,-245687.0,1.0,1.7089954553739517e-06,101283,0.906967,1630.36210256,-58.4297,-7.02724,0.999904,56.1991,363,-1.03327143345,0.919886,13951000,64829.64111045444,0.00027833,243173.0,1.63585e+09,-4.60451,-1.0,245314.0,25.97,-4.34414,2243642.7735,29333.0799553,483074.592824,1134.88,279000,191947.437718,14.7531,22882.4097572,349732.0,1.36809,137.723366129,278,141.061,-1732.83,1.02161e+06,-0.0512208,2.0,100.03334202700353,106.32490186000359,-1.0,47344.3,58537.2274076,1266.85308894,-11.1786982424,-1274.10479433,5912.36643812,3480.40678553,352257.0,-0.0205174,15242.5173894,1.7089954781113192e-05,5912.36643812,-194.2
1.0,230.9833386180544,-122.876544267,-0.468853,4.90619e+07,28.51,1.01186e+06,-105.683,16267.5,25.545701629991527,35403.8879065,2267.92,236.025919377,-229180.0,1.0,1.457429561924073e-06,101646,0.898409,2115.70407079,87.8593,-8.22834,1.0001,56.7322,363,-1.03569842733,0.886873,14001000,65060.497688495525,0.000354316,226482.0,2.74201e+09,-4.07847,-1.0,225847.0,25.6112,-4.17512,2510258.82202,23692.2935666,381392.940973,855.435,280000,153696.251585,14.7201,22986.2887665,338597.0,1.32871,492.517767251,279,148.743,-643.422,1.02697e+06,0.00251724,2.0,99.13120496900228,106.3064320190606,-1.0,34663.0,231778.835698,1014.39526046,-10.6314659391,-1526.14692896,35403.8879065,2732.4197017,337463.0,0.0353646,70548.5705345,1.4574295164493378e-05,35403.8879065,-182.44
1.0,230.94125842893845,-115.497842637,-0.444387,2.95554e+07,27.5512,1.01747e+06,-73.881,23953.4,25.420928614010336,16123.1126794,3894.11,107.487417862,-247742.0,1.0,2.6171968784183264e-05,102009,0.896636,1774.06711016,22.8987,-7.19647,1.00035,55.9742,363,-0.901865356438,0.90343,14051000,65291.60962689645,0.00139277,244370.0,9.13742e+08,-4.50788,-1.0,244617.0,25.6557,-6.53606,2807977.51789,37037.7273304,480275.695451,1436.74,281000,201051.797996,14.5501,23096.4068315,349981.0,1.39163,290.749461646,280,142.042,-596.016,1.02633e+06,0.038967,2.0,99.03562216499995,106.48470764992817,-1.0,171021.0,148659.390272,1326.94186678,-11.3692306811,-1468.72915242,16123.1126794,3442.47868102,349911.0,0.0077467,41458.8361547,0.00026171968784183264,16123.1126794,-168.008
1.0,231.95689045192557,-114.590260211,-0.545939,1.33077e+07,29.267,1.02731e+06,-41.5938,22031.7,25.593476135007222,14207.2988397,4775.63,94.7153255981,-249819.0,1.0,3.888471837854013e-07,102372,0.913246,1487.15785322,-104.703,-6.5768,1.00013,57.2165,363,-1.17257138601,0.864329,14101000,65523.49223074339,0.00018032,246377.0,1.45973e+09,-3.75644,-1.0,251660.0,25.7387,-2.8163,2210578.36029,16653.3690339,461767.907665,2005.67,282000,201597.448497,14.7185,20873.8078604,352324.0,1.45638,205.755703636,281,152.692,112.997,1.02156e+06,0.148392,2.0,99.58738691300096,106.7760274039174,-1.0,152519.0,103144.820579,1330.54316008,-11.0867007218,-1449.19437351,14207.2988397,3273.01325114,358430.0,0.0227481,26778.9192539,3.888471837854013e-06,14207.2988397,-177.553
